entity_id,state,last_changed
sensor.tempsensor4_humidity,31.631927335152778,2026-01-05T15:00:00.000Z
sensor.tempsensor4_humidity,31.411010782900004,2026-01-05T16:00:00.000Z
sensor.tempsensor4_humidity,36.30132282732777,2026-01-05T17:00:00.000Z
sensor.tempsensor4_humidity,40.04641670129167,2026-01-05T18:00:00.000Z
sensor.tempsensor4_humidity,38.86772962366111,2026-01-05T19:00:00.000Z
sensor.tempsensor4_humidity,37.848336416219446,2026-01-05T20:00:00.000Z
sensor.tempsensor4_humidity,37.3960876775,2026-01-05T21:00:00.000Z
sensor.tempsensor4_humidity,37.23496644956389,2026-01-05T22:00:00.000Z
sensor.tempsensor4_humidity,36.341141188305556,2026-01-05T23:00:00.000Z
sensor.tempsensor4_humidity,37.05208808541666,2026-01-06T00:00:00.000Z
sensor.tempsensor4_humidity,36.317261748422226,2026-01-06T01:00:00.000Z
sensor.tempsensor4_humidity,36.23087376051389,2026-01-06T02:00:00.000Z
sensor.tempsensor4_humidity,36.3121716328,2026-01-06T03:00:00.000Z
sensor.tempsensor4_humidity,36.53008769767499,2026-01-06T04:00:00.000Z
sensor.tempsensor4_humidity,36.723626703133334,2026-01-06T05:00:00.000Z
sensor.tempsensor4_humidity,36.670182219333334,2026-01-06T06:00:00.000Z
sensor.tempsensor4_humidity,36.7423178041,2026-01-06T07:00:00.000Z
sensor.tempsensor4_humidity,36.8964089964,2026-01-06T08:00:00.000Z
sensor.tempsensor4_humidity,37.20294652133333,2026-01-06T09:00:00.000Z
sensor.tempsensor4_humidity,37.79517112923056,2026-01-06T10:00:00.000Z
sensor.tempsensor4_humidity,39.24906995819445,2026-01-06T11:00:00.000Z
sensor.tempsensor4_humidity,38.735753657644445,2026-01-06T12:00:00.000Z
sensor.tempsensor4_humidity,36.456353745188885,2026-01-06T13:00:00.000Z
sensor.tempsensor4_humidity,36.18567714198611,2026-01-06T14:00:00.000Z
sensor.tempsensor4_humidity,36.28932608880833,2026-01-06T15:00:00.000Z
sensor.tempsensor4_humidity,38.12330248700278,2026-01-06T16:00:00.000Z
sensor.tempsensor4_humidity,38.08451737823055,2026-01-06T17:00:00.000Z
sensor.tempsensor4_humidity,39.66433761955833,2026-01-06T18:00:00.000Z
sensor.tempsensor4_humidity,39.97285192709167,2026-01-06T19:00:00.000Z
sensor.tempsensor4_humidity,40.902032756888886,2026-01-06T20:00:00.000Z
sensor.tempsensor4_humidity,40.333272824122226,2026-01-06T21:00:00.000Z
sensor.tempsensor4_humidity,39.74124184597222,2026-01-06T22:00:00.000Z
sensor.tempsensor4_humidity,39.603317956455555,2026-01-06T23:00:00.000Z
sensor.tempsensor4_humidity,38.563752605019445,2026-01-07T00:00:00.000Z
sensor.tempsensor4_humidity,38.51156187095555,2026-01-07T01:00:00.000Z
sensor.tempsensor4_humidity,38.40854615092222,2026-01-07T02:00:00.000Z
sensor.tempsensor4_humidity,38.14163873561111,2026-01-07T03:00:00.000Z
sensor.tempsensor4_humidity,37.990450574494446,2026-01-07T04:00:00.000Z
sensor.tempsensor4_humidity,37.9022941053,2026-01-07T05:00:00.000Z
sensor.tempsensor4_humidity,38.69423119911944,2026-01-07T06:00:00.000Z
sensor.tempsensor4_humidity,40.02740310612778,2026-01-07T07:00:00.000Z
sensor.tempsensor4_humidity,38.587751420694445,2026-01-07T08:00:00.000Z
sensor.tempsensor4_humidity,36.499793000175,2026-01-07T09:00:00.000Z
sensor.tempsensor4_humidity,35.20793206703333,2026-01-07T10:00:00.000Z
sensor.tempsensor4_humidity,34.46626700879167,2026-01-07T11:00:00.000Z
sensor.tempsensor4_humidity,33.56502074459444,2026-01-07T12:00:00.000Z
sensor.tempsensor4_humidity,32.878603272750006,2026-01-07T13:00:00.000Z
sensor.tempsensor4_humidity,32.4505509365,2026-01-07T14:00:00.000Z
sensor.tempsensor4_humidity,33.158451411816664,2026-01-07T15:00:00.000Z
sensor.tempsensor4_humidity,36.61809886955555,2026-01-07T16:00:00.000Z
sensor.tempsensor4_humidity,36.914990349341664,2026-01-07T17:00:00.000Z
sensor.tempsensor4_humidity,36.042382918633336,2026-01-07T18:00:00.000Z
sensor.tempsensor4_humidity,35.27413061977777,2026-01-07T19:00:00.000Z
sensor.tempsensor4_humidity,36.35711480383333,2026-01-07T20:00:00.000Z
sensor.tempsensor4_humidity,35.751678705572225,2026-01-07T21:00:00.000Z
sensor.tempsensor4_humidity,35.31944704653889,2026-01-07T22:00:00.000Z
sensor.tempsensor4_humidity,36.24829490724444,2026-01-07T23:00:00.000Z
sensor.tempsensor4_humidity,36.192058176958334,2026-01-08T00:00:00.000Z
sensor.tempsensor4_humidity,36.553403855424996,2026-01-08T01:00:00.000Z
sensor.tempsensor4_humidity,37.046106067083336,2026-01-08T02:00:00.000Z
sensor.tempsensor4_humidity,37.438662283180555,2026-01-08T03:00:00.000Z
sensor.tempsensor4_humidity,37.90995642854167,2026-01-08T04:00:00.000Z
sensor.tempsensor4_humidity,38.15336683402778,2026-01-08T05:00:00.000Z
sensor.tempsensor4_humidity,38.412811225944445,2026-01-08T06:00:00.000Z
sensor.tempsensor4_humidity,39.894846643049995,2026-01-08T07:00:00.000Z
sensor.tempsensor4_humidity,39.30861659974167,2026-01-08T08:00:00.000Z
sensor.tempsensor4_humidity,38.06764587328333,2026-01-08T09:00:00.000Z
sensor.tempsensor4_humidity,37.38894744510555,2026-01-08T10:00:00.000Z
sensor.tempsensor4_humidity,36.83,2026-01-08T11:00:00.000Z
sensor.tempsensor4_humidity,36.389894312138885,2026-01-08T12:00:00.000Z
sensor.tempsensor4_humidity,35.887681535613886,2026-01-08T13:00:00.000Z
sensor.tempsensor4_humidity,35.64816049400833,2026-01-08T14:00:00.000Z
sensor.tempsensor4_humidity,35.40558786194445,2026-01-08T15:00:00.000Z
sensor.tempsensor4_humidity,39.48374217785,2026-01-08T16:00:00.000Z
sensor.tempsensor4_humidity,39.851537289861106,2026-01-08T17:00:00.000Z
sensor.tempsensor4_humidity,42.78180305575555,2026-01-08T18:00:00.000Z
sensor.tempsensor4_humidity,43.12429202092778,2026-01-08T19:00:00.000Z
sensor.tempsensor4_humidity,41.69957594171389,2026-01-08T20:00:00.000Z
sensor.tempsensor4_humidity,41.30948411447222,2026-01-08T21:00:00.000Z
sensor.tempsensor4_humidity,41.02178692366667,2026-01-08T22:00:00.000Z
sensor.tempsensor4_humidity,41.28343116854444,2026-01-08T23:00:00.000Z
sensor.tempsensor4_humidity,40.82939284152778,2026-01-09T00:00:00.000Z
sensor.tempsensor4_humidity,40.583429158988885,2026-01-09T01:00:00.000Z
sensor.tempsensor4_humidity,40.711301931,2026-01-09T02:00:00.000Z
sensor.tempsensor4_humidity,40.72942413584722,2026-01-09T03:00:00.000Z
sensor.tempsensor4_humidity,40.880851923155554,2026-01-09T04:00:00.000Z
sensor.tempsensor4_humidity,41.30520963163333,2026-01-09T05:00:00.000Z
sensor.tempsensor4_humidity,41.79967554513333,2026-01-09T06:00:00.000Z
sensor.tempsensor4_humidity,42.72769074278333,2026-01-09T07:00:00.000Z
sensor.tempsensor4_humidity,42.55834695833055,2026-01-09T08:00:00.000Z
sensor.tempsensor4_humidity,41.104875508491666,2026-01-09T09:00:00.000Z
sensor.tempsensor4_humidity,40.16040483013889,2026-01-09T10:00:00.000Z
sensor.tempsensor4_humidity,39.87576155816111,2026-01-09T11:00:00.000Z
sensor.tempsensor4_humidity,39.40526275578611,2026-01-09T12:00:00.000Z
sensor.tempsensor4_humidity,38.995525246425,2026-01-09T13:00:00.000Z
sensor.tempsensor4_humidity,38.856907163972224,2026-01-09T14:00:00.000Z
sensor.tempsensor4_humidity,39.64194735246389,2026-01-09T15:00:00.000Z
sensor.tempsensor4_humidity,42.68925364966666,2026-01-09T16:00:00.000Z
sensor.tempsensor4_humidity,42.713494287155555,2026-01-09T17:00:00.000Z
sensor.tempsensor4_humidity,43.468275134425,2026-01-09T18:00:00.000Z
sensor.tempsensor4_humidity,43.21585098863056,2026-01-09T19:00:00.000Z
sensor.tempsensor4_humidity,43.332894939216665,2026-01-09T20:00:00.000Z
sensor.tempsensor4_humidity,42.71323538515,2026-01-09T21:00:00.000Z
sensor.tempsensor4_humidity,42.670499727266666,2026-01-09T22:00:00.000Z
sensor.tempsensor4_humidity,42.70926609393056,2026-01-09T23:00:00.000Z
sensor.tempsensor4_humidity,42.46491983305555,2026-01-10T00:00:00.000Z
sensor.tempsensor4_humidity,42.55512068372222,2026-01-10T01:00:00.000Z
sensor.tempsensor4_humidity,42.893058919666665,2026-01-10T02:00:00.000Z
sensor.tempsensor4_humidity,43.40928635951945,2026-01-10T03:00:00.000Z
sensor.tempsensor4_humidity,43.60047608555278,2026-01-10T04:00:00.000Z
sensor.tempsensor4_humidity,43.704807442483336,2026-01-10T05:00:00.000Z
sensor.tempsensor4_humidity,44.0340798196,2026-01-10T06:00:00.000Z
sensor.tempsensor4_humidity,44.002321349944445,2026-01-10T07:00:00.000Z
sensor.tempsensor4_humidity,44.54315873008889,2026-01-10T08:00:00.000Z
sensor.tempsensor4_humidity,43.36596421623056,2026-01-10T09:00:00.000Z
sensor.tempsensor4_humidity,42.44683441315278,2026-01-10T10:00:00.000Z
sensor.tempsensor4_humidity,40.931026699777775,2026-01-10T11:00:00.000Z
sensor.tempsensor4_humidity,40.43358388096389,2026-01-10T12:00:00.000Z
sensor.tempsensor4_humidity,39.53047896572778,2026-01-10T13:00:00.000Z
sensor.tempsensor4_humidity,38.43031501423056,2026-01-10T14:00:00.000Z
sensor.tempsensor4_humidity,38.321299460716666,2026-01-10T15:00:00.000Z
sensor.tempsensor4_humidity,37.95630309112777,2026-01-10T16:00:00.000Z
sensor.tempsensor4_humidity,38.43790340094444,2026-01-10T17:00:00.000Z
sensor.tempsensor4_humidity,38.17262681325,2026-01-10T18:00:00.000Z
sensor.tempsensor4_humidity,38.054586743975,2026-01-10T19:00:00.000Z
sensor.tempsensor4_humidity,37.19498334516666,2026-01-10T20:00:00.000Z
sensor.tempsensor4_humidity,35.60010858693889,2026-01-10T21:00:00.000Z
sensor.tempsensor4_humidity,34.517696552352774,2026-01-10T22:00:00.000Z
sensor.tempsensor4_humidity,34.73077746785834,2026-01-10T23:00:00.000Z
sensor.tempsensor4_humidity,34.93206239422222,2026-01-11T00:00:00.000Z
sensor.tempsensor4_humidity,35.23045548281389,2026-01-11T01:00:00.000Z
sensor.tempsensor4_humidity,35.87727912916667,2026-01-11T02:00:00.000Z
sensor.tempsensor4_humidity,35.43769463651111,2026-01-11T03:00:00.000Z
sensor.tempsensor4_humidity,34.86384790924444,2026-01-11T04:00:00.000Z
sensor.tempsensor4_humidity,34.765859635994445,2026-01-11T05:00:00.000Z
sensor.tempsensor4_humidity,34.81813916344444,2026-01-11T06:00:00.000Z
sensor.tempsensor4_humidity,34.608095602594446,2026-01-11T07:00:00.000Z
sensor.tempsensor4_humidity,35.21301468537222,2026-01-11T08:00:00.000Z
sensor.tempsensor4_humidity,35.970425476075,2026-01-11T09:00:00.000Z
sensor.tempsensor4_humidity,36.14324734938611,2026-01-11T10:00:00.000Z
sensor.tempsensor4_humidity,36.696715023413894,2026-01-11T11:00:00.000Z
sensor.tempsensor4_humidity,37.12756685199445,2026-01-11T12:00:00.000Z
sensor.tempsensor4_humidity,37.429354422525,2026-01-11T13:00:00.000Z
sensor.tempsensor4_humidity,37.55592831443334,2026-01-11T14:00:00.000Z
sensor.tempsensor4_humidity,37.72430217549722,2026-01-11T15:00:00.000Z
sensor.tempsensor4_humidity,36.1320844275,2026-01-11T16:00:00.000Z
sensor.tempsensor4_humidity,35.83359335780833,2026-01-11T17:00:00.000Z
sensor.tempsensor4_humidity,35.771935180700005,2026-01-11T18:00:00.000Z
sensor.tempsensor4_humidity,36.377223308000005,2026-01-11T19:00:00.000Z
sensor.tempsensor4_humidity,37.10937201842778,2026-01-11T20:00:00.000Z
sensor.tempsensor4_humidity,37.177831058711114,2026-01-11T21:00:00.000Z
sensor.tempsensor4_humidity,36.695273603888886,2026-01-11T22:00:00.000Z
sensor.tempsensor4_humidity,37.47530118658333,2026-01-11T23:00:00.000Z
sensor.tempsensor4_humidity,37.89894225167222,2026-01-12T00:00:00.000Z
sensor.tempsensor4_humidity,38.197367454950005,2026-01-12T01:00:00.000Z
sensor.tempsensor4_humidity,38.772996321933334,2026-01-12T02:00:00.000Z
sensor.tempsensor4_humidity,38.653974101677775,2026-01-12T03:00:00.000Z
sensor.tempsensor4_humidity,38.581957373483334,2026-01-12T04:00:00.000Z
sensor.tempsensor4_humidity,38.735595463066666,2026-01-12T05:00:00.000Z
sensor.tempsensor4_humidity,38.827561502900004,2026-01-12T06:00:00.000Z
sensor.tempsensor4_humidity,39.40143101268334,2026-01-12T07:00:00.000Z
sensor.tempsensor4_humidity,39.48863533349444,2026-01-12T08:00:00.000Z
sensor.tempsensor4_humidity,38.405407655575,2026-01-12T09:00:00.000Z
sensor.tempsensor4_humidity,37.60283739419167,2026-01-12T10:00:00.000Z
sensor.tempsensor4_humidity,37.17019583159722,2026-01-12T11:00:00.000Z
sensor.tempsensor4_humidity,36.877081479872224,2026-01-12T12:00:00.000Z
sensor.tempsensor4_humidity,36.73335625433889,2026-01-12T13:00:00.000Z
sensor.tempsensor4_humidity,36.60580585803056,2026-01-12T14:00:00.000Z
sensor.tempsensor4_humidity,37.891128617322224,2026-01-12T15:00:00.000Z
sensor.tempsensor4_humidity,40.47218239358611,2026-01-12T16:00:00.000Z
sensor.tempsensor4_humidity,41.49453249181666,2026-01-12T17:00:00.000Z
sensor.tempsensor4_humidity,41.708040899800004,2026-01-12T18:00:00.000Z
sensor.tempsensor4_humidity,40.85855742431667,2026-01-12T19:00:00.000Z
sensor.tempsensor4_humidity,40.50809981729444,2026-01-12T20:00:00.000Z
sensor.tempsensor4_humidity,40.5783615112,2026-01-12T21:00:00.000Z
sensor.tempsensor4_humidity,41.265966839250005,2026-01-12T22:00:00.000Z
sensor.tempsensor4_humidity,41.328001418841666,2026-01-12T23:00:00.000Z
sensor.tempsensor4_humidity,41.70808119252778,2026-01-13T00:00:00.000Z
sensor.tempsensor4_humidity,42.579963695380556,2026-01-13T01:00:00.000Z
sensor.tempsensor4_humidity,42.915604452000004,2026-01-13T02:00:00.000Z
sensor.tempsensor4_humidity,43.31284982577778,2026-01-13T03:00:00.000Z
sensor.tempsensor4_humidity,43.69905260625,2026-01-13T04:00:00.000Z
sensor.tempsensor4_humidity,44.083539040922226,2026-01-13T05:00:00.000Z
sensor.tempsensor4_humidity,44.497325282563885,2026-01-13T06:00:00.000Z
sensor.tempsensor4_humidity,44.39564368330556,2026-01-13T07:00:00.000Z
sensor.tempsensor4_humidity,45.620398271875,2026-01-13T08:00:00.000Z
sensor.tempsensor4_humidity,43.91133315917222,2026-01-13T09:00:00.000Z
sensor.tempsensor4_humidity,43.13755054759167,2026-01-13T10:00:00.000Z
sensor.tempsensor4_humidity,42.64382746564167,2026-01-13T11:00:00.000Z
sensor.tempsensor4_humidity,42.26458726088333,2026-01-13T12:00:00.000Z
sensor.tempsensor4_humidity,41.983766812,2026-01-13T13:00:00.000Z
sensor.tempsensor4_humidity,41.79247147054722,2026-01-13T14:00:00.000Z
sensor.tempsensor4_humidity,41.61556480770555,2026-01-13T15:00:00.000Z
sensor.tempsensor4_humidity,42.59971224074167,2026-01-13T16:00:00.000Z
sensor.tempsensor4_humidity,43.20298886083333,2026-01-13T17:00:00.000Z
sensor.tempsensor4_humidity,42.804615198825,2026-01-13T18:00:00.000Z
sensor.tempsensor4_humidity,42.64172917444444,2026-01-13T19:00:00.000Z
sensor.tempsensor4_humidity,42.31342444675834,2026-01-13T20:00:00.000Z
sensor.tempsensor4_humidity,42.69611748651667,2026-01-13T21:00:00.000Z
sensor.tempsensor4_humidity,42.937713418399994,2026-01-13T22:00:00.000Z
sensor.tempsensor4_humidity,42.98776899486666,2026-01-13T23:00:00.000Z
sensor.tempsensor4_humidity,43.108699753541664,2026-01-14T00:00:00.000Z
sensor.tempsensor4_humidity,43.78849085197222,2026-01-14T01:00:00.000Z
sensor.tempsensor4_humidity,44.24867311821944,2026-01-14T02:00:00.000Z
sensor.tempsensor4_humidity,44.567647268533335,2026-01-14T03:00:00.000Z
sensor.tempsensor4_humidity,45.13457742907778,2026-01-14T04:00:00.000Z
sensor.tempsensor4_humidity,45.56728956406667,2026-01-14T05:00:00.000Z
sensor.tempsensor4_humidity,45.90795465992222,2026-01-14T06:00:00.000Z
sensor.tempsensor4_humidity,45.85033440363333,2026-01-14T07:00:00.000Z
sensor.tempsensor4_humidity,45.272986956016666,2026-01-14T08:00:00.000Z
sensor.tempsensor4_humidity,44.29799793217222,2026-01-14T09:00:00.000Z
sensor.tempsensor4_humidity,43.91076763565,2026-01-14T10:00:00.000Z
sensor.tempsensor4_humidity,43.88011389385834,2026-01-14T11:00:00.000Z
sensor.tempsensor4_humidity,43.68066590605556,2026-01-14T12:00:00.000Z
sensor.tempsensor4_humidity,43.46063344844445,2026-01-14T13:00:00.000Z
sensor.tempsensor4_humidity,43.370219635074996,2026-01-14T14:00:00.000Z
sensor.tempsensor4_humidity,43.29015946935556,2026-01-14T15:00:00.000Z
sensor.tempsensor4_humidity,43.31450938658889,2026-01-14T16:00:00.000Z
sensor.tempsensor4_humidity,44.02980257135,2026-01-14T17:00:00.000Z
sensor.tempsensor4_humidity,44.93396963134166,2026-01-14T18:00:00.000Z
sensor.tempsensor4_humidity,45.269798881305555,2026-01-14T19:00:00.000Z
sensor.tempsensor4_humidity,44.65037459968611,2026-01-14T20:00:00.000Z
sensor.tempsensor4_humidity,45.2396249850139,2026-01-14T21:00:00.000Z
sensor.tempsensor4_humidity,44.89019804550278,2026-01-14T22:00:00.000Z
sensor.tempsensor4_humidity,45.01984258084445,2026-01-14T23:00:00.000Z
sensor.tempsensor4_humidity,44.940290089933335,2026-01-15T00:00:00.000Z
sensor.tempsensor4_humidity,45.017014597063884,2026-01-15T01:00:00.000Z
sensor.tempsensor4_humidity,45.20052883755556,2026-01-15T02:00:00.000Z
sensor.tempsensor4_humidity,45.361133040666665,2026-01-15T03:00:00.000Z
sensor.tempsensor4_humidity,45.661482590180555,2026-01-15T04:00:00.000Z
sensor.tempsensor4_humidity,46.04703469901667,2026-01-15T05:00:00.000Z
sensor.tempsensor4_humidity,45.95665226220834,2026-01-15T06:00:00.000Z
sensor.tempsensor4_humidity,46.513434088333334,2026-01-15T07:00:00.000Z
sensor.tempsensor4_humidity,47.98290671379445,2026-01-15T08:00:00.000Z
sensor.tempsensor4_humidity,47.41636392342222,2026-01-15T09:00:00.000Z
sensor.tempsensor4_humidity,46.8593755286,2026-01-15T10:00:00.000Z
sensor.tempsensor4_humidity,46.70240721041111,2026-01-15T11:00:00.000Z
sensor.tempsensor4_humidity,46.3071734113,2026-01-15T12:00:00.000Z
